Scenario, 0

Time, ActionID, Action Parameters...
104536, 1811, 19, 1000
104536, 1811, 20, 1000
104536, 1811, 21, 1000
104536, 1811, 22, 1000
104536, 1811, 23, 1000
104536, 1811, 24, 1000
104536, 1811, 26, 1000
104536, 1811, 27, 1000
104536, 1811, 28, 1000
104536, 1811, 29, 1000
104536, 1811, 36, 1000
104536, 1811, 37, 1000
104536, 1811, 39, 1000
104536, 1811, 40, 1000
104537, 1801, 1021, 400
104539, 1810, 1
104539, 1810, 2
104539, 1810, 3
104539, 1810, 6
104539, 1810, 7
104539, 1810, 10
104539, 1810, 11
104539, 1810, 12
104539, 1809, 13
104539, 1810, 15
104539, 1809, 16
104539, 1809, 17
104539, 1809, 18
104539, 1809, 25
104539, 1809, 30
104539, 1809, 31
104539, 1809, 32
104539, 1809, 33
104539, 1809, 34
104539, 1809, 35
104539, 1810, 38
104540, 1814, 0
104540, 1814, 4
104540, 1814, 5
104540, 1814, 8
104540, 1814, 9
104540, 1814, 14
104540, 1814, 21
104540, 1814, 40
104541, 1801, 1021, 400
104541, 1811, 0, 1000
104541, 1811, 4, 1000
104541, 1811, 5, 1000
104541, 1811, 8, 1000
104541, 1811, 9, 1000
104541, 1811, 14, 1000
104541, 1811, 21, 1000
104541, 1811, 40, 1000
104542, 1814, 1
104542, 1814, 2
104542, 1814, 3
104542, 1814, 6
104542, 1814, 7
104542, 1814, 10
104542, 1814, 11
104542, 1814, 12
104542, 1814, 15
104542, 1814, 38
104543, 1811, 0, 2000
104543, 1811, 1, 2000
104543, 1811, 2, 2000
104543, 1811, 3, 2000
104543, 1811, 4, 2000
104543, 1811, 5, 2000
104543, 1811, 6, 2000
104543, 1811, 7, 2000
104543, 1811, 8, 2000
104543, 1811, 9, 2000
104543, 1811, 10, 2000
104543, 1811, 11, 2000
104543, 1811, 12, 2000
104543, 1811, 14, 2000
104543, 1811, 15, 2000
104543, 1811, 21, 2000
104543, 1811, 38, 2000
104543, 1811, 40, 2000
104544, 1810, 13
104544, 1810, 16
104544, 1810, 17
104544, 1810, 18
104544, 1809, 19
104544, 1809, 20
104544, 1809, 22
104544, 1809, 23
104544, 1809, 24
104544, 1810, 25
104544, 1809, 26
104544, 1809, 27
104544, 1809, 28
104544, 1809, 29
104544, 1810, 30
104544, 1810, 31
104544, 1810, 32
104544, 1810, 33
104544, 1810, 34
104544, 1810, 35
104544, 1809, 36
104544, 1809, 37
104544, 1809, 39
104546, 1814, 13
104546, 1814, 16
104546, 1814, 17
104546, 1814, 18
104546, 1814, 25
104546, 1814, 30
104546, 1814, 31
104546, 1814, 32
104546, 1814, 33
104546, 1814, 34
104546, 1814, 35
104547, 1811, 13, 1000
104547, 1811, 16, 1000
104547, 1811, 17, 1000
104547, 1811, 18, 1000
104547, 1811, 25, 1000
104547, 1811, 30, 1000
104547, 1811, 31, 1000
104547, 1811, 32, 1000
104547, 1811, 33, 1000
104547, 1811, 34, 1000
104547, 1811, 35, 1000
104548, 1801, 1021, 1000
104549, 1809, 0
104549, 1809, 4
104549, 1809, 5
104549, 1809, 8
104549, 1809, 9
104549, 1809, 14
104549, 1810, 19
104549, 1810, 20
104549, 1809, 21
104549, 1810, 22
104549, 1810, 23
104549, 1810, 24
104549, 1810, 26
104549, 1810, 27
104549, 1810, 28
104549, 1810, 29
104549, 1810, 36
104549, 1810, 37
104549, 1810, 39
104549, 1809, 40
104551, 1811, 19, 1000
104551, 1811, 20, 1000
104551, 1811, 22, 1000
104551, 1811, 23, 1000
104551, 1811, 24, 1000
104551, 1811, 26, 1000
104551, 1811, 27, 1000
104551, 1811, 28, 1000
104551, 1811, 29, 1000
104551, 1811, 36, 1000
104551, 1811, 37, 1000
104551, 1811, 39, 1000
104553, 1810, 0
104553, 1809, 1
104553, 1809, 2
104553, 1809, 3
104553, 1810, 4
104553, 1810, 5
104553, 1809, 6
104553, 1809, 7
104553, 1810, 8
104553, 1810, 9
104553, 1809, 10
104553, 1809, 11
104553, 1809, 12
104553, 1810, 14
104553, 1809, 15
104553, 1810, 21
104553, 1809, 38
104553, 1810, 40
104554, 1801, 1025, 1
104557, 1811, 0, 1000
104557, 1810, 1
104557, 1810, 2
104557, 1810, 3
104557, 1811, 4, 1000
104557, 1811, 5, 1000
104557, 1810, 6
104557, 1810, 7
104557, 1811, 8, 1000
104557, 1811, 9, 1000
104557, 1810, 10
104557, 1810, 11
104557, 1810, 12
104557, 1809, 13
104557, 1811, 14, 1000
104557, 1810, 15
104557, 1809, 16
104557, 1809, 17
104557, 1809, 18
104557, 1811, 21, 1000
104557, 1809, 25
104557, 1809, 30
104557, 1809, 31
104557, 1809, 32
104557, 1809, 33
104557, 1809, 34
104557, 1809, 35
104557, 1810, 38
104557, 1811, 40, 1000
104558, 1811, 19, 1000
104558, 1811, 20, 1000
104558, 1811, 22, 1000
104558, 1811, 23, 1000
104558, 1811, 24, 1000
104558, 1811, 26, 1000
104558, 1811, 27, 1000
104558, 1811, 28, 1000
104558, 1811, 29, 1000
104558, 1811, 36, 1000
104558, 1811, 37, 1000
104558, 1811, 39, 1000
104561, 1810, 13
104561, 1810, 16
104561, 1810, 17
104561, 1810, 18
104561, 1809, 19
104561, 1809, 20
104561, 1809, 22
104561, 1809, 23
104561, 1809, 24
104561, 1810, 25
104561, 1809, 26
104561, 1809, 27
104561, 1809, 28
104561, 1809, 29
104561, 1810, 30
104561, 1810, 31
104561, 1810, 32
104561, 1810, 33
104561, 1810, 34
104561, 1810, 35
104561, 1809, 36
104561, 1809, 37
104561, 1809, 39
104562, 1814, 1
104562, 1814, 2
104562, 1814, 3
104562, 1814, 6
104562, 1814, 7
104562, 1814, 10
104562, 1814, 11
104562, 1814, 12
104562, 1814, 15
104562, 1814, 38
104563, 1801, 1025, 8
104564, 1811, 1, 1000
104564, 1811, 2, 1000
104564, 1811, 3, 1000
104564, 1811, 6, 1000
104564, 1811, 7, 1000
104564, 1811, 10, 1000
104564, 1811, 11, 1000
104564, 1811, 12, 1000
104564, 1811, 15, 1000
104564, 1811, 38, 1000
104565, 1810, 19
104565, 1810, 20
104565, 1810, 22
104565, 1810, 23
104565, 1810, 24
104565, 1810, 26
104565, 1810, 27
104565, 1810, 28
104565, 1810, 29
104565, 1810, 36
104565, 1810, 37
104565, 1810, 39
104566, 1809, 0
104566, 1809, 4
104566, 1809, 5
104566, 1809, 8
104566, 1809, 9
104566, 1814, 13
104566, 1809, 14
104566, 1814, 16
104566, 1814, 17
104566, 1814, 18
104566, 1809, 21
104566, 1814, 25
104566, 1814, 30
104566, 1814, 31
104566, 1814, 32
104566, 1814, 33
104566, 1814, 34
104566, 1814, 35
104566, 1809, 40
104566, 1816, 0
104566, 1816, 1
104566, 1816, 2
104566, 1816, 3
104566, 1816, 4
104567, 1811, 13, 1000
104567, 1811, 16, 1000
104567, 1811, 17, 1000
104567, 1811, 18, 1000
104567, 1811, 25, 1000
104567, 1811, 30, 1000
104567, 1811, 31, 1000
104567, 1811, 32, 1000
104567, 1811, 33, 1000
104567, 1811, 34, 1000
104567, 1811, 35, 1000
104569, 1814, 19
104569, 1814, 20
104569, 1814, 22
104569, 1814, 23
104569, 1814, 24
104569, 1814, 26
104569, 1814, 27
104569, 1814, 28
104569, 1814, 29
104569, 1814, 36
104569, 1814, 37
104569, 1814, 39
104570, 1810, 0
104570, 1809, 1
104570, 1809, 2
104570, 1809, 3
104570, 1810, 4
104570, 1810, 5
104570, 1809, 6
104570, 1809, 7
104570, 1810, 8
104570, 1810, 9
104570, 1809, 10
104570, 1809, 11
104570, 1809, 12
104570, 1810, 14
104570, 1809, 15
104570, 1811, 19, 1000
104570, 1811, 20, 1000
104570, 1810, 21
104570, 1811, 22, 1000
104570, 1811, 23, 1000
104570, 1811, 24, 1000
104570, 1811, 26, 1000
104570, 1811, 27, 1000
104570, 1811, 28, 1000
104570, 1811, 29, 1000
104570, 1811, 36, 1000
104570, 1811, 37, 1000
104570, 1809, 38
104570, 1811, 39, 1000
104570, 1810, 40
104571, 1814, 0
104571, 1814, 4
104571, 1814, 5
104571, 1814, 8
104571, 1814, 9
104571, 1814, 14
104571, 1814, 21
104571, 1814, 40
104572, 1811, 0, 1000
104572, 1811, 4, 1000
104572, 1811, 5, 1000
104572, 1811, 8, 1000
104572, 1811, 9, 1000
104572, 1811, 14, 1000
104572, 1811, 21, 1000
104572, 1811, 40, 1000
104574, 1810, 1
104574, 1810, 2
104574, 1810, 3
104574, 1810, 6
104574, 1810, 7
104574, 1810, 10
104574, 1810, 11
104574, 1810, 12
104574, 1809, 13
104574, 1810, 15
104574, 1809, 16
104574, 1809, 17
104574, 1809, 18
104574, 1809, 25
104574, 1809, 30
104574, 1809, 31
104574, 1809, 32
104574, 1809, 33
104574, 1809, 34
104574, 1809, 35
104574, 1810, 38
104575, 1814, 1
104575, 1814, 2
104575, 1814, 3
104575, 1814, 6
104575, 1814, 7
104575, 1814, 10
104575, 1814, 11
104575, 1814, 12
104575, 1814, 15
104575, 1814, 38
104576, 1811, 1, 1000
104576, 1811, 2, 1000
104576, 1811, 3, 1000
104576, 1811, 6, 1000
104576, 1811, 7, 1000
104576, 1811, 10, 1000
104576, 1811, 11, 1000
104576, 1811, 12, 1000
104576, 1811, 15, 1000
104576, 1811, 38, 1000
104577, 1801, 1025, 4
104578, 1810, 13
104578, 1810, 16
104578, 1810, 17
104578, 1810, 18
104578, 1809, 19
104578, 1809, 20
104578, 1809, 22
104578, 1809, 23
104578, 1809, 24
104578, 1810, 25
104578, 1809, 26
104578, 1809, 27
104578, 1809, 28
104578, 1809, 29
104578, 1810, 30
104578, 1810, 31
104578, 1810, 32
104578, 1810, 33
104578, 1810, 34
104578, 1810, 35
104578, 1809, 36
104578, 1809, 37
104578, 1809, 39
104579, 1811, 13, 1000
104579, 1811, 16, 1000
104579, 1811, 17, 1000
104579, 1811, 18, 1000
104579, 1811, 25, 1000
104579, 1811, 30, 1000
104579, 1811, 31, 1000
104579, 1811, 32, 1000
104579, 1811, 33, 1000
104579, 1811, 34, 1000
104579, 1811, 35, 1000
104581, 1811, 1, 1000
104581, 1811, 2, 1000
104581, 1811, 3, 1000
104581, 1811, 6, 1000
104581, 1811, 7, 1000
104581, 1811, 10, 1000
104581, 1811, 11, 1000
104581, 1811, 12, 1000
104581, 1811, 15, 1000
104581, 1811, 38, 1000
104582, 1809, 0
104582, 1809, 4
104582, 1809, 5
104582, 1809, 8
104582, 1809, 9
104582, 1809, 14
104582, 1810, 19
104582, 1810, 20
104582, 1809, 21
104582, 1810, 22
104582, 1810, 23
104582, 1810, 24
104582, 1810, 26
104582, 1810, 27
104582, 1810, 28
104582, 1810, 29
104582, 1810, 36
104582, 1810, 37
104582, 1810, 39
104582, 1809, 40
104583, 1811, 19, 1000
104583, 1811, 20, 1000
104583, 1811, 22, 1000
104583, 1811, 23, 1000
104583, 1811, 24, 1000
104583, 1811, 26, 1000
104583, 1811, 27, 1000
104583, 1811, 28, 1000
104583, 1811, 29, 1000
104583, 1811, 36, 1000
104583, 1811, 37, 1000
104583, 1811, 39, 1000
104584, 1811, 13, 1000
104584, 1811, 16, 1000
104584, 1811, 17, 1000
104584, 1811, 18, 1000
104584, 1811, 25, 1000
104584, 1811, 30, 1000
104584, 1811, 31, 1000
104584, 1811, 32, 1000
104584, 1811, 33, 1000
104584, 1811, 34, 1000
104584, 1811, 35, 1000
104586, 1810, 0
104586, 1809, 1
104586, 1809, 2
104586, 1809, 3
104586, 1810, 4
104586, 1810, 5
104586, 1809, 6
104586, 1809, 7
104586, 1810, 8
104586, 1810, 9
104586, 1809, 10
104586, 1809, 11
104586, 1809, 12
104586, 1810, 14
104586, 1809, 15
104586, 1810, 21
104586, 1809, 38
104586, 1810, 40
104588, 1811, 0, 1000
104588, 1811, 4, 1000
104588, 1811, 5, 1000
104588, 1811, 8, 1000
104588, 1811, 9, 1000
104588, 1814, 13
104588, 1811, 14, 1000
104588, 1814, 16
104588, 1814, 17
104588, 1814, 18
104588, 1811, 21, 1000
104588, 1814, 25
104588, 1814, 30
104588, 1814, 31
104588, 1814, 32
104588, 1814, 33
104588, 1814, 34
104588, 1814, 35
104588, 1811, 40, 1000
104591, 1810, 1
104591, 1810, 2
104591, 1810, 3
104591, 1810, 6
104591, 1810, 7
104591, 1810, 10
104591, 1810, 11
104591, 1810, 12
104591, 1809, 13
104591, 1810, 15
104591, 1809, 16
104591, 1809, 17
104591, 1809, 18
104591, 1814, 19
104591, 1814, 20
104591, 1814, 22
104591, 1814, 23
104591, 1814, 24
104591, 1809, 25
104591, 1814, 26
104591, 1814, 27
104591, 1814, 28
104591, 1814, 29
104591, 1809, 30
104591, 1809, 31
104591, 1809, 32
104591, 1809, 33
104591, 1809, 34
104591, 1809, 35
104591, 1814, 36
104591, 1814, 37
104591, 1810, 38
104591, 1814, 39
104592, 1814, 0
104592, 1814, 4
104592, 1814, 5
104592, 1814, 8
104592, 1814, 9
104592, 1814, 14
104592, 1814, 21
104592, 1814, 40
104593, 1811, 0, 1000
104593, 1811, 4, 1000
104593, 1811, 5, 1000
104593, 1811, 8, 1000
104593, 1811, 9, 1000
104593, 1811, 14, 1000
104593, 1811, 21, 1000
104593, 1811, 40, 1000
104594, 1814, 1
104594, 1814, 2
104594, 1814, 3
104594, 1814, 6
104594, 1814, 7
104594, 1814, 10
104594, 1814, 11
104594, 1814, 12
104594, 1814, 15
104594, 1814, 38
104595, 1811, 0, 1000
104595, 1811, 1, 1000
104595, 1811, 2, 1000
104595, 1811, 3, 1000
104595, 1811, 4, 1000
104595, 1811, 5, 1000
104595, 1811, 6, 1000
104595, 1811, 7, 1000
104595, 1811, 8, 1000
104595, 1811, 9, 1000
104595, 1811, 10, 1000
104595, 1811, 11, 1000
104595, 1811, 12, 1000
104595, 1811, 14, 1000
104595, 1811, 15, 1000
104595, 1811, 21, 1000
104595, 1811, 38, 1000
104595, 1811, 40, 1000
104596, 1810, 13
104596, 1810, 16
104596, 1810, 17
104596, 1810, 18
104596, 1809, 19
104596, 1809, 20
104596, 1809, 22
104596, 1809, 23
104596, 1809, 24
104596, 1810, 25
104596, 1809, 26
104596, 1809, 27
104596, 1809, 28
104596, 1809, 29
104596, 1810, 30
104596, 1810, 31
104596, 1810, 32
104596, 1810, 33
104596, 1810, 34
104596, 1810, 35
104596, 1809, 36
104596, 1809, 37
104596, 1809, 39
104598, 1811, 0, 1000
104598, 1811, 4, 1000
104598, 1811, 5, 1000
104598, 1811, 8, 1000
104598, 1811, 9, 1000
104598, 1814, 13
104598, 1811, 14, 1000
104598, 1814, 16
104598, 1814, 17
104598, 1814, 18
104598, 1811, 21, 1000
104598, 1814, 25
104598, 1814, 30
104598, 1814, 31
104598, 1814, 32
104598, 1814, 33
104598, 1814, 34
104598, 1814, 35
104598, 1811, 40, 1000
104599, 1811, 13, 1000
104599, 1811, 16, 1000
104599, 1811, 17, 1000
104599, 1811, 18, 1000
104599, 1811, 25, 1000
104599, 1811, 30, 1000
104599, 1811, 31, 1000
104599, 1811, 32, 1000
104599, 1811, 33, 1000
104599, 1811, 34, 1000
104600, 1811, 1, 1000
104600, 1811, 2, 1000
104601, 1801, 1021, 1000
104601, 1809, 0
104601, 1809, 4
104601, 1809, 5
104601, 1809, 8
104601, 1809, 9
104601, 1809, 14
104601, 1810, 19
104601, 1810, 20
104601, 1809, 21
104601, 1810, 22
104601, 1810, 23
104601, 1810, 24
104601, 1810, 26
104601, 1810, 27
104601, 1810, 28
104601, 1810, 29
104601, 1810, 36
104601, 1810, 37
104601, 1810, 39
104601, 1809, 40
104602, 1811, 13, 1000
104602, 1811, 16, 1000
104602, 1811, 17, 1000
104602, 1811, 18, 1000
104604, 1801, 1025, 2
104605, 1810, 0
104605, 1809, 1
104605, 1809, 2
104605, 1809, 3
104605, 1810, 4
104605, 1810, 5
104605, 1809, 6
104605, 1809, 7
104605, 1810, 8
104605, 1810, 9
104605, 1809, 10
104605, 1809, 11
104605, 1809, 12
104605, 1811, 13, 1000
104605, 1810, 14
104605, 1809, 15
104605, 1811, 16, 1000
104605, 1811, 17, 1000
104605, 1811, 18, 1000
104605, 1810, 21
104605, 1811, 25, 1000
104605, 1811, 30, 1000
104605, 1811, 31, 1000
104605, 1809, 38
104605, 1810, 40
104609, 1811, 0, 1000
104609, 1810, 1
104609, 1810, 2
104609, 1810, 3
104609, 1811, 4, 1000
104609, 1811, 5, 1000
104609, 1810, 6
104609, 1810, 7
104609, 1811, 8, 1000
104609, 1811, 9, 1000
104609, 1810, 10
104609, 1810, 11
104609, 1810, 12
104609, 1809, 13
104609, 1811, 14, 1000
104609, 1810, 15
104609, 1809, 16
104609, 1809, 17
104609, 1809, 18
104609, 1811, 21, 1000
104609, 1809, 25
104609, 1809, 30
104609, 1809, 31
104609, 1809, 32
104609, 1809, 33
104609, 1809, 34
104609, 1809, 35
104609, 1810, 38
104610, 1811, 19, 1000
104610, 1811, 20, 1000
104610, 1811, 22, 1000
104613, 1810, 13
104613, 1810, 16
104613, 1810, 17
104613, 1810, 18
104613, 1809, 19
104613, 1809, 20
104613, 1809, 22
104613, 1809, 23
104613, 1809, 24
104613, 1810, 25
104613, 1809, 26
104613, 1809, 27
104613, 1809, 28
104613, 1809, 29
104613, 1810, 30
104613, 1810, 31
104613, 1810, 32
104613, 1810, 33
104613, 1810, 34
104613, 1810, 35
104613, 1809, 36
104613, 1809, 37
104613, 1809, 39
104614, 1814, 1
104614, 1814, 2
104614, 1814, 3
104614, 1814, 6
104614, 1814, 7
104614, 1814, 10
104614, 1814, 11
104614, 1814, 12
104614, 1814, 15
104614, 1814, 38
104615, 1801, 1021, 400
104615, 1811, 1, 1000
104615, 1811, 2, 1000
104615, 1811, 3, 1000
104615, 1811, 6, 1000
104615, 1811, 7, 1000
104615, 1811, 10, 1000
104615, 1811, 11, 1000
104615, 1811, 12, 1000
104617, 1810, 19
104617, 1810, 20
104617, 1810, 22
104617, 1810, 23
104617, 1810, 24
104617, 1810, 26
104617, 1810, 27
104617, 1810, 28
104617, 1810, 29
104617, 1810, 36
104617, 1810, 37
104617, 1810, 39
104618, 1809, 0
104618, 1809, 4
104618, 1809, 5
104618, 1809, 8
104618, 1809, 9
104618, 1814, 13
104618, 1809, 14
104618, 1814, 16
104618, 1814, 17
104618, 1814, 18
104618, 1809, 21
104618, 1814, 25
104618, 1814, 30
104618, 1814, 31
104618, 1814, 32
104618, 1814, 33
104618, 1814, 34
104618, 1814, 35
104618, 1809, 40
104618, 1816, 0
104618, 1816, 1
104618, 1816, 2
104618, 1816, 3
104618, 1816, 4
104619, 1811, 13, 1000
104619, 1811, 16, 1000
104619, 1811, 17, 1000
104619, 1811, 18, 1000
104619, 1811, 25, 1000
104619, 1811, 30, 1000
104619, 1811, 31, 1000
104619, 1811, 32, 1000
104619, 1811, 33, 1000
104619, 1811, 34, 1000
104619, 1811, 35, 1000
104621, 1814, 19
104621, 1814, 20
104621, 1814, 22
104621, 1814, 23
104621, 1814, 24
104621, 1814, 26
104621, 1814, 27
104621, 1814, 28
104621, 1814, 29
104621, 1814, 36
104621, 1814, 37
104621, 1814, 39
104622, 1810, 0
104622, 1809, 1
104622, 1809, 2
104622, 1809, 3
104622, 1810, 4
104622, 1810, 5
104622, 1809, 6
104622, 1809, 7
104622, 1810, 8
104622, 1810, 9
104622, 1809, 10
104622, 1809, 11
104622, 1809, 12
104622, 1810, 14
104622, 1809, 15
104622, 1811, 19, 1000
104622, 1811, 20, 1000
104622, 1810, 21
104622, 1811, 22, 1000
104622, 1811, 23, 1000
104622, 1811, 24, 1000
104622, 1811, 26, 1000
104622, 1811, 27, 1000
104622, 1811, 28, 1000
104622, 1809, 38
104622, 1810, 40
104623, 1814, 0
104623, 1814, 4
104623, 1814, 5
104623, 1814, 8
104623, 1814, 9
104623, 1814, 14
104623, 1814, 21
104623, 1814, 40
104624, 1811, 0, 1000
104624, 1811, 4, 1000
104624, 1811, 5, 1000
104624, 1811, 8, 1000
104626, 1810, 1
104626, 1810, 2
104626, 1810, 3
104626, 1810, 6
104626, 1810, 7
104626, 1810, 10
104626, 1810, 11
104626, 1810, 12
104626, 1809, 13
104626, 1810, 15
104626, 1809, 16
104626, 1809, 17
104626, 1809, 18
104626, 1811, 19, 1000
104626, 1811, 20, 1000
104626, 1811, 22, 1000
104626, 1811, 23, 1000
104626, 1811, 24, 1000
104626, 1809, 25
104626, 1809, 30
104626, 1809, 31
104626, 1809, 32
104626, 1809, 33
104626, 1809, 34
104626, 1809, 35
104626, 1810, 38
104627, 1814, 1
104627, 1814, 2
104627, 1814, 3
104627, 1814, 6
104627, 1814, 7
104627, 1814, 10
104627, 1814, 11
104627, 1814, 12
104627, 1814, 15
104627, 1814, 38
104628, 1811, 0, 1000
104628, 1811, 1, 1000
104628, 1811, 2, 1000
104628, 1811, 3, 1000
104630, 1801, 1021, 400
104630, 1810, 13
104630, 1810, 16
104630, 1810, 17
104630, 1810, 18
104630, 1809, 19
104630, 1809, 20
104630, 1809, 22
104630, 1809, 23
104630, 1809, 24
104630, 1810, 25
104630, 1809, 26
104630, 1809, 27
104630, 1809, 28
104630, 1809, 29
104630, 1810, 30
104630, 1810, 31
104630, 1810, 32
104630, 1810, 33
104630, 1810, 34
104630, 1810, 35
104630, 1809, 36
104630, 1809, 37
104630, 1809, 39
104631, 1811, 13, 1000
104631, 1811, 16, 1000
104631, 1811, 17, 1000
104631, 1811, 18, 1000
104631, 1811, 25, 1000
104631, 1811, 30, 1000
104631, 1811, 31, 1000
104633, 1811, 1, 1000
104633, 1811, 2, 1000
104633, 1811, 3, 1000
104633, 1811, 6, 1000
104634, 1809, 0
104634, 1809, 4
104634, 1809, 5
104634, 1809, 8
104634, 1809, 9
104634, 1809, 14
104634, 1810, 19
104634, 1810, 20
104634, 1809, 21
104634, 1810, 22
104634, 1810, 23
104634, 1810, 24
104634, 1810, 26
104634, 1810, 27
104634, 1810, 28
104634, 1810, 29
104634, 1810, 36
104634, 1810, 37
104634, 1810, 39
104634, 1809, 40
104635, 1811, 19, 1000
104635, 1811, 20, 1000
104635, 1811, 22, 1000
104635, 1811, 23, 1000
104635, 1811, 24, 1000
104635, 1811, 26, 1000
104636, 1801, 1025, 4
104636, 1811, 13, 1000
104636, 1811, 16, 1000
104636, 1811, 17, 1000
104638, 1810, 0
104638, 1809, 1
104638, 1809, 2
104638, 1809, 3
104638, 1810, 4
104638, 1810, 5
104638, 1809, 6
104638, 1809, 7
104638, 1810, 8
104638, 1810, 9
104638, 1809, 10
104638, 1809, 11
104638, 1809, 12
104638, 1810, 14
104638, 1809, 15
104638, 1810, 21
104638, 1809, 38
104638, 1810, 40
104639, 1811, 19, 1000
104639, 1811, 20, 1000
104639, 1811, 22, 1000
104639, 1811, 23, 1000
104639, 1811, 24, 1000
104639, 1811, 26, 1000
104639, 1811, 27, 1000
104639, 1811, 28, 1000
104640, 1811, 0, 1000
104640, 1811, 4, 1000
104640, 1814, 13
104640, 1814, 16
104640, 1814, 17
104640, 1814, 18
104640, 1814, 25
104640, 1814, 30
104640, 1814, 31
104640, 1814, 32
104640, 1814, 33
104640, 1814, 34
104640, 1814, 35
104643, 1810, 1
104643, 1810, 2
104643, 1810, 3
104643, 1810, 6
104643, 1810, 7
104643, 1810, 10
104643, 1810, 11
104643, 1810, 12
104643, 1809, 13
104643, 1810, 15
104643, 1809, 16
104643, 1809, 17
104643, 1809, 18
104643, 1809, 25
104643, 1809, 30
104643, 1809, 31
104643, 1809, 32
104643, 1809, 33
104643, 1809, 34
104643, 1809, 35
104643, 1810, 38
104644, 1814, 0
104644, 1814, 4
104644, 1814, 5
104644, 1814, 8
104644, 1814, 9
104644, 1814, 14
104644, 1814, 21
104644, 1814, 40
104645, 1811, 0, 1000
104645, 1811, 4, 1000
104645, 1811, 5, 1000
104645, 1811, 8, 1000
104645, 1811, 9, 1000
104645, 1811, 14, 1000
104645, 1811, 21, 1000
104645, 1811, 40, 1000
104646, 1814, 1
104646, 1814, 2
104646, 1814, 3
104646, 1814, 6
104646, 1814, 7
104646, 1814, 10
104646, 1814, 11
104646, 1814, 12
104646, 1814, 15
104646, 1814, 38
104647, 1811, 0, 1000
104647, 1811, 1, 1000
104647, 1811, 2, 1000
104647, 1811, 3, 1000
104647, 1811, 4, 1000
104648, 1810, 13
104648, 1810, 16
104648, 1810, 17
104648, 1810, 18
104648, 1809, 19
104648, 1809, 20
104648, 1809, 22
104648, 1809, 23
104648, 1809, 24
104648, 1810, 25
104648, 1809, 26
104648, 1809, 27
104648, 1809, 28
104648, 1809, 29
104648, 1810, 30
104648, 1810, 31
104648, 1810, 32
104648, 1810, 33
104648, 1810, 34
104648, 1810, 35
104648, 1809, 36
104648, 1809, 37
104648, 1809, 39
104650, 1811, 0, 1000
104650, 1811, 4, 1000
104650, 1811, 5, 1000
104650, 1811, 8, 1000
104650, 1811, 9, 1000
104650, 1814, 13
104650, 1811, 14, 1000
104650, 1814, 16
104650, 1814, 17
104650, 1814, 18
104650, 1811, 21, 1000
104650, 1814, 25
104650, 1814, 30
104650, 1814, 31
104650, 1814, 32
104650, 1814, 33
104650, 1814, 34
104650, 1814, 35
104651, 1811, 13, 1000
104651, 1811, 16, 1000
104652, 1811, 1, 1000
104652, 1811, 2, 1000
104653, 1809, 0
104653, 1809, 4
104653, 1809, 5
104653, 1809, 8
104653, 1809, 9
104653, 1809, 14
104653, 1810, 19
104653, 1810, 20
104653, 1809, 21
104653, 1810, 22
104653, 1810, 23
104653, 1810, 24
104653, 1810, 26
104653, 1810, 27
104653, 1810, 28
104653, 1810, 29
104653, 1810, 36
104653, 1810, 37
104653, 1810, 39
104653, 1809, 40
104654, 1811, 13, 1000
104654, 1811, 16, 1000
104654, 1811, 17, 1000
104654, 1811, 18, 1000
104655, 1811, 19, 1000
104655, 1811, 20, 1000
104657, 1810, 0
104657, 1809, 1
104657, 1809, 2
104657, 1809, 3
104657, 1810, 4
104657, 1810, 5
104657, 1809, 6
104657, 1809, 7
104657, 1810, 8
104657, 1810, 9
104657, 1809, 10
104657, 1809, 11
104657, 1809, 12
104657, 1811, 13, 1000
104657, 1810, 14
104657, 1809, 15
104657, 1811, 16, 1000
104657, 1811, 17, 1000
104657, 1811, 18, 1000
104657, 1810, 21
104657, 1809, 38
104657, 1810, 40
104659, 1811, 19, 1000
104659, 1811, 20, 1000
104659, 1811, 22, 1000
104659, 1811, 23, 1000
104659, 1811, 24, 1000
104661, 1811, 0, 1000
104661, 1810, 1
104661, 1810, 2
104661, 1810, 3
104661, 1811, 4, 1000
104661, 1811, 5, 1000
104661, 1810, 6
104661, 1810, 7
104661, 1810, 10
104661, 1810, 11
104661, 1810, 12
104661, 1809, 13
104661, 1810, 15
104661, 1809, 16
104661, 1809, 17
104661, 1809, 18
104661, 1809, 25
104661, 1809, 30
104661, 1809, 31
104661, 1809, 32
104661, 1809, 33
104661, 1809, 34
104661, 1809, 35
104661, 1810, 38
104665, 1810, 13
104665, 1810, 16
104665, 1810, 17
104665, 1810, 18
104665, 1809, 19
104665, 1809, 20
104665, 1809, 22
104665, 1809, 23
104665, 1809, 24
104665, 1810, 25
104665, 1809, 26
104665, 1809, 27
104665, 1809, 28
104665, 1809, 29
104665, 1810, 30
104665, 1810, 31
104665, 1810, 32
104665, 1810, 33
104665, 1810, 34
104665, 1810, 35
104665, 1809, 36
104665, 1809, 37
104665, 1809, 39
104666, 1814, 1
104666, 1814, 2
104666, 1814, 3
104666, 1814, 6
104666, 1814, 7
104666, 1814, 10
104666, 1814, 11
104666, 1814, 12
104666, 1814, 15
104666, 1814, 38
104667, 1811, 1, 1000
104667, 1811, 2, 1000
104667, 1811, 3, 1000
104667, 1811, 6, 1000
104667, 1811, 7, 1000
104667, 1811, 10, 1000
104667, 1811, 11, 1000
